date,sampleType,PTotal,NTotal,TSS,NTU,NTULab,height,flow,temp,EC,turbidity,quantileFlow,eventDirection,eventDistance,df50,df75,df90,df95,df99
6/21/2007 3:35,A,0.25,2,209,226,226,2.9915,29785.72275,8.8,NA,19.15,1,2,2289,18065.6018,14277.48028,8304.898626,4943.604898,2186.912667
6/21/2007 6:35,A,0.1,1.2,168,183,183,2.9365,28446.067,8.7,NA,19.3,1,2,2289,18977.56394,14799.59239,8576.532829,5100.321436,2247.932425
6/21/2007 9:35,A,0.12,1.3,185,104,104,2.74225,24021.1425,8.5,NA,19.075,1,2,2289,19528.12238,15182.11399,8799.804611,5233.853966,2301.306413
6/21/2007 12:35,A,0.11,1.1,157,97.9,97.9,2.52975,19676.48975,8.5,NA,19.075,1,2,2289,19655.89872,15390.5688,8960.660683,5337.063284,2344.545824
6/27/2007 7:50,A,0.1,1.1,92,75.5,75.5,2.29675,15500.7275,8.5,NA,22.5,1,1,2289,4045.383525,6212.42721,6952.480838,5202.347386,2677.688524
6/27/2007 10:50,A,0.12,1.1,104,121,121,2.907,27761.11925,8.5,NA,23.175,1,1,2289,5657.750066,6820.344307,7167.740261,5320.681713,2725.591628
6/27/2007 13:50,A,0.17,1.2,218,286,286,2.99775,29950.406,8.6,NA,20.575,1,2,2289,7726.850393,7659.977898,7474.293669,5484.918031,2789.378741
6/27/2007 16:50,A,0.31,1.4,120,289,289,2.80525,25403.53675,8.6,NA,19.375,1,2,2289,9307.727269,8335.698044,7727.170654,5623.51612,2844.691971
6/27/2007 19:50,A,0.44,1.6,336,433,433,2.66825,22446.14975,8.6,NA,18.6,1,2,2289,10463.40027,8862.179059,7930.249692,5738.195604,2892.06428
6/27/2007 22:50,A,0.45,1.6,NA,515,515,2.62075,21470.133,8.6,NA,17.85,1,2,2289,11396.16155,9315.807807,8110.536193,5842.164972,2935.979674
6/28/2007 1:50,A,0.39,1.3,NA,470,470,2.637,21798.66375,8.6,NA,17.2,1,2,2289,12252.95273,9753.871147,8288.607039,5945.539371,2979.888424
6/28/2007 4:50,A,0.23,1.2,NA,355,355,2.651,22086.052,8.55,NA,17.225,1,2,2289,13068.50893,10189.22051,8469.082515,6050.601687,3024.570546
6/28/2007 7:50,A,0.24,1.3,212,240,240,2.61525,21363.78475,8.5,NA,17.975,1,2,2289,13776.26335,10592.23026,8640.930745,6151.892837,3068.150752
6/28/2007 10:50,A,0.15,1.9,184,195,195,2.55825,20223.1775,8.4,NA,18.8,1,2,2289,14344.48646,10946.68403,8797.825685,6246.246142,3109.536214
6/28/2007 13:50,A,0.23,1.1,258,236,236,2.474,18617.02875,8.4,NA,19.45,1,2,2289,14747.92877,11238.62132,8934.155288,6330.829722,3147.751317
6/29/2007 16:11,S,0.05,1.1,72,106,106,2.408,17414.1295,8.9,NA,20.6,1,2,2289,15458.60223,12550.00867,9718.770659,6882.132461,3425.115895
7/11/2007 16:36,R,0.05,1.2,27,NA,NA,1.46225,4838.438,9.425,NA,22.025,1,2,2289,4410.054934,3806.638936,5364.072806,5517.435985,3814.899428
8/7/2007 10:40,R,0.005,0.6,4,8.42,8.42,0.7535,680.91575,9.65,NA,16.9,0,0,0,670.3741396,702.6712272,1109.752393,2128.185313,3284.358447
9/3/2007 13:13,R,0.02,0.5,5,8.77,8.77,0.65725,454.56325,16.175,NA,16.9,0,0,0,561.5737042,644.3138759,729.2790346,1065.079795,2726.612901
10/3/2007 10:21,R,0.005,0.5,6,9.72,9.72,0.637,413.96375,18.475,NA,14.9,0,0,0,396.5922401,415.9698747,463.986848,527.7533352,685.271218
10/30/2007 11:59,R,0.03,0.4,10,12,12,0.55375,266.21125,22.925,NA,13.525,0,0,0,266.0753891,287.2054542,330.614397,379.5843006,476.3276627
11/24/2007 13:49,A,0.06,1.7,81,83.1,83.1,0.997,1624.0495,20.7,NA,19.925,1,2,2153,1230.905701,899.907125,669.8669845,559.2599268,475.9243696
11/24/2007 16:49,A,0.06,1.1,NA,67.7,67.7,0.981,1543.997,20.7,NA,19.625,1,2,2153,1259.012856,923.5705407,681.6458244,565.8078788,478.2325459
11/24/2007 19:49,A,0.08,0.9,NA,50.7,50.7,0.96425,1462.509,20.8,NA,19.625,1,2,2153,1278.078488,943.5436227,692.2131358,571.790745,480.3642209
11/24/2007 22:49,A,0.06,0.8,NA,51.9,51.9,0.96225,1453.6395,20.7,NA,20.125,1,1,2153,1292.08686,961.3195226,702.0874189,577.4609603,482.4064634
11/25/2007 1:49,A,0.06,0.7,NA,39.1,39.1,0.972,1499.56125,20.6,NA,21,1,1,2153,1307.940375,979.743087,712.3043608,583.3307354,484.5495138
11/25/2007 4:49,A,0.06,0.6,NA,70.8,70.8,0.983,1554.456,20.5,NA,20.925,1,1,2153,1327.006288,999.4419959,723.1010967,589.5194025,486.8432662
11/25/2007 7:49,A,0.12,1,186,212,212,0.98175,1547.0585,20.525,NA,21.5,1,2,2153,1345.705099,1018.971935,733.9533978,595.7683354,489.1900607
11/25/2007 10:49,A,0.09,1.2,255,412,412,0.97125,1495.35675,21.25,NA,21.775,1,2,2153,1360.05306,1036.627506,744.2259874,601.7615954,491.4697121
11/25/2007 13:49,A,0.08,1.1,252,311,311,0.9515,1403.94525,22.6,NA,22.425,1,2,2153,1366.124045,1050.647261,753.2488302,607.1648701,493.5650028
11/25/2007 16:49,A,0.07,1.1,NA,354,354,0.9295,1303.48375,23.1,NA,22.675,1,2,2153,1363.68803,1060.767722,760.8928098,611.9098086,495.4512088
11/26/2007 13:56,R,0.04,0.8,38,48.3,48.3,0.86775,1049.2075,24.5,NA,23.825,1,2,2153,1258.438248,1078.035362,794.3931506,635.6306328,506.0267376
11/30/2007 10:55,A,0.04,0.6,NA,27,27,0.981,1543.37575,23.65,NA,27.7,1,1,58,896.7508642,950.5394221,830.6028017,686.1748235,540.198846
11/30/2007 13:55,A,0.03,0.5,NA,26.4,26.4,0.954,1413.93025,23.85,NA,27.225,1,2,58,943.4014107,968.5114044,838.8347046,691.2284821,542.523671
11/30/2007 16:55,A,0.03,0.5,NA,29.6,29.6,0.9255,1287.269,23.875,NA,27.025,1,2,58,975.2138427,981.1790554,845.2283689,695.3853351,544.4743867
11/30/2007 20:05,A,0.04,0.6,NA,32.5,32.5,0.92325,1277.031,23.6,NA,26.875,1,1,58,1004.448841,993.4367364,852.1533191,700.1435772,546.6789231
12/1/2007 2:05,A,0.06,0.6,NA,31.2,31.2,0.9405,1352.8785,22.85,NA,25.525,1,2,58,1069.910915,1022.794927,866.8345385,709.4374873,550.5895891
12/20/2007 13:49,R,0.02,0.5,27,31.3,31.3,0.825,893.409,21.3,NA,18.85,0,0,0,824.9963107,785.5088043,799.3453406,768.017088,632.2577081
12/21/2007 10:32,A,0.018333333,0.366666667,NA,18.58333333,18.58333333,0.7795,751.6345,22.25,NA,17.5,0,0,0,816.936302,791.3043006,800.5972137,770.2724593,636.3741596
1/24/2008 11:38,R,0.03,0.6,20,19,19,0.699,547.559,23.15,NA,18.4,0,0,0,556.912467,557.7717891,531.953444,552.4856077,625.2223006
2/6/2008 10:07,A,0.03,0.4,66,37.2,37.2,0.75525,685.5145,23.825,NA,20.65,0,0,0,619.2336035,601.7665926,564.0537439,557.8584498,616.0847121
2/7/2008 8:44,A,0.03,0.49,46,34.44,34.44,0.83975,945.26575,23.6,NA,18.7,0,0,0,727.6088456,657.3371929,589.2575486,570.8702546,620.3173499
2/26/2008 13:43,R,0.02,0.4,15,17,17,0.65475,449.37075,25.025,NA,15.9,0,0,0,454.7624247,495.7335765,603.7384809,630.9136522,620.8654753
3/27/2008 14:01,R,0.005,0.3,19,18.6,18.6,0.58275,314.3565,21.7,NA,11.6,0,0,0,217.635382,232.9078013,327.3998928,418.1306407,519.315135
4/14/2008 10:37,R,0.01,0.3,13,13.9,13.9,0.69375,535.07775,17.275,NA,10.35,0,0,0,520.0503319,521.7782735,497.4146274,484.7742505,524.6722678
5/14/2008 10:43,R,0.03,0.3,11,12.7,12.7,0.70125,552.283,14.425,NA,10.4,0,0,0,547.1556127,546.2901798,545.1990531,530.571593,497.0701871
6/13/2008 16:18,R,0.005,0.3,13,13.7,13.7,0.7405,647.4155,12.775,NA,13.7,0,0,0,666.3913122,623.0634759,545.4632338,525.573736,512.0806455
7/10/2008 10:36,R,0.005,0.3,6,12.5,12.5,0.68475,514.192,8.25,NA,9.2,0,0,0,504.9679754,530.2576522,573.3715317,579.1225428,562.042453
8/5/2008 11:09,R,0.005,0.3,5,7.97,7.97,0.71625,587.54325,8.75,NA,12.225,1,1,17,583.4047799,588.2018845,558.9879611,550.6995998,550.1779865
9/4/2008 10:17,R,0.005,0.3,5,7.07,7.07,0.68775,520.71225,12.425,NA,13,0,0,0,481.8111699,492.7997524,520.3943317,537.6709945,557.0174441
9/10/2008 7:57,A,0.043333333,0.866666667,NA,58.5,58.5,0.8665,1044.868,11.2,NA,23.375,1,2,207,1327.861747,1077.989707,789.4394129,677.1659841,602.9422166
9/30/2008 14:37,R,0.005,0.1,8,8.4,8.4,0.5615,278.3465,20.325,NA,16.7,0,0,0,276.1209706,301.9869051,416.9943831,500.9081235,549.4676771
10/28/2008 10:22,R,0.005,0.4,7,10.2,10.2,0.4915,180.07575,22.1,NA,17.7,0,0,0,222.3253595,305.7583257,402.1084235,435.830377,495.7423989
11/25/2008 16:17,D,0.005,0.4,6,6.18,6.18,0.42575,108.74175,19.825,NA,32.175,0,0,0,104.1646625,104.9097876,123.3833286,183.8008625,320.4873597
11/25/2008 10:26,R,0.005,0.5,7,6.18,6.18,0.414,98.27175,22.825,NA,32.2,0,0,0,104.0530875,104.8166496,122.8679877,182.7151683,319.2600334
1/20/2009 10:55,R,0.008,0.48,9,9.91,9.91,0.3485,51.59075,26.425,NA,25.9,0,0,0,47.95202238,50.00478025,62.7214171,85.68689803,111.1173757
2/23/2009 15:24,R,0.044,0.59,19,16,16,0.38325,74.0315,27.4,NA,16.6,0,0,0,82.49702183,83.06403181,70.22999982,65.43235876,81.9356945
3/19/2009 15:13,R,0.027,0.41,11,12.6,12.6,0.3475,50.958,24.55,NA,14.7,0,0,0,58.26960772,61.69935451,61.18751432,60.07819857,57.82944753
4/15/2009 11:05,R,0.015,0.34,10,9.54,9.54,NA,NA,NA,NA,NA,NA,0,NA,0.998223222,3.015630347,9.785500206,21.37350872,38.16902714
5/13/2009 14:15,R,0.012,0.29,4,5.08,5.08,0.2555,15.653,13.8,NA,17.825,0,0,0,15.89260316,16.71612805,16.20119249,16.68736025,25.83511435
6/15/2009 16:36,R,0.0025,0.34,1,3.48,3.48,0.428,110.7955,9.925,NA,22.925,0,0,0,131.6040066,164.945981,189.1264413,163.7921058,97.98438998
7/17/2009 9:50,R,0.027,0.2,6,4.47,4.47,0.33825,45.7995,9.25,NA,24.85,0,0,0,46.06611118,46.42517619,49.06603262,66.25549806,89.21765261
8/13/2009 10:00,R,0.0025,0.19,4,5.53,5.53,0.33675,44.93475,NA,NA,NA,0,0,0,40.82111187,45.82820031,54.0943684,60.08501052,89.96097478
9/8/2009 9:40,R,0.007,0.21,5,7.29,7.29,0.2835,23.10275,13.525,NA,22.2,0,0,0,20.70390124,20.84023637,24.38272382,31.26687523,39.66683784
10/20/2009 11:55,R,0.009,0.25,8,9.22,9.22,0.31175,32.9935,22.475,NA,27.125,0,0,0,37.29125179,41.62264574,33.8196337,27.05164,26.71114251
11/17/2009 9:55,R,0.012,0.37,6,13.1,13.1,0.10675,1.07075,NA,NA,NA,0,0,0,1.330529488,2.188316228,6.753553114,11.93995608,16.3361337
12/9/2009 9:55,R,0.018,0.52,17,22.5,22.5,0.015,0.08025,NA,NA,NA,0,0,0,0.096808012,0.170665625,0.861614288,3.839471364,10.11828476
1/13/2010 10:25,D,0.0225,0.505,5.5,10.8,10.8,NA,NA,NA,NA,NA,NA,0,NA,0.083023832,2.2303182,5.385154401,4.950113493,4.589180738
1/19/2010 12:30,,0.275,2.76,NA,NA,NA,0.73075,622.911,24.35,NA,36.25,1,2,5205,230.3147117,115.8097041,50.44496718,28.04423891,12.04927121
2/6/2010 14:44,A,0.107,1.19,79,NA,NA,1.0945,2142.7785,24.575,NA,59.65,1,1,354,205.2801806,116.4926122,106.9412253,94.61977821,55.81734419
2/6/2010 17:44,A,0.064,0.7,58,NA,NA,1.261,3225.7155,24.05,NA,59.875,1,1,354,426.9514221,213.8151296,143.0967109,112.6120202,62.09560131
2/6/2010 20:44,A,0.088,1.22,102,NA,NA,1.243,3095.6175,23.45,NA,53.55,1,2,354,653.367053,317.729547,182.5249519,132.3490005,69.00226952
2/6/2010 23:44,A,0.161,2.24,NA,NA,NA,1.2285,2991.016,22.75,NA,38.225,1,2,354,852.9109452,414.528474,220.1599255,151.3270091,75.68438527
2/7/2010 2:44,A,0.182,2.62,NA,NA,NA,1.39025,4221.74875,21.55,NA,22.3,1,1,354,1077.977573,525.5475937,263.7923403,173.3915543,83.45209271
2/7/2010 9:48,A,0.089,0.88,NA,48.6,48.6,1.322,3681.582,21.05,NA,29.9,1,2,354,1652.494258,823.5518008,383.9432769,234.5895789,105.0648364
2/7/2010 17:34,A,0.035,1.01,NA,NA,NA,1.1685,2590.40925,22.8,NA,39.4,1,2,354,1926.320203,1021.759182,474.1135732,282.1503746,122.3929763
2/7/2010 20:34,A,0.058,1.05,NA,NA,NA,1.13775,2398.07525,22.625,NA,40.2,1,2,354,1969.310478,1072.026713,499.9073701,296.1956258,127.6504268
2/7/2010 23:34,A,0.056,1.01,NA,NA,NA,1.127,2333.63,22.5,NA,37.4,1,2,354,2001.309379,1117.346802,524.1864458,309.5677219,132.7020815
2/8/2010 13:01,R,0.052,1.36,35,61.1,61.1,1.173,2621.83325,22,NA,19.75,1,2,354,2170.301314,1331.09428,641.8128649,375.0555779,157.6355709
2/8/2010 14:03,A,0.133,1.42,NA,37.3,37.3,1.16675,2579.12075,22,NA,19.4,1,2,354,2181.93961,1345.964765,650.3007853,379.8388257,159.4729818
2/9/2010 10:04,A,0.047,0.95,35,NA,NA,1.013,1703.974,21.575,NA,17.375,1,2,354,2135.203636,1507.125745,773.3643153,453.8038487,189.3145348
2/9/2010 10:09,A,0.033,0.91,28,NA,NA,1.013,1703.974,21.575,NA,17.375,1,2,354,2135.203636,1507.125745,773.3643153,453.8038487,189.3145348
2/11/2010 6:09,A,0.03,0.8,12,NA,NA,1.00225,1656.6385,24.7,NA,21.525,1,1,354,1365.007468,1344.367156,836.4927949,516.7866452,222.6964604
2/11/2010 9:09,A,0.031,0.78,18,NA,NA,1.1905,2735.327,24.825,NA,22.15,1,1,354,1464.237198,1387.240624,859.0096784,530.055072,228.075221
2/11/2010 12:09,A,0.03,0.74,30,NA,NA,1.13475,2378.62975,25.75,NA,23.075,1,2,354,1553.202962,1427.884501,880.9916571,543.1233043,233.4087676
2/11/2010 15:09,A,0.027,0.74,19,NA,NA,1.0455,1870.81475,25.9,NA,23.6,1,2,354,1593.255576,1449.423197,896.140613,552.8661714,237.6285062
2/12/2010 7:39,A,0.041,0.67,35,NA,NA,1.0355,1818.716,23.7,NA,20.85,1,1,354,1507.36255,1434.766241,928.1424907,580.933064,252.1572463
2/12/2010 9:24,A,0.027,0.06,39,NA,NA,1.07375,2023.42675,23.925,NA,21.3,1,1,354,1535.124387,1448.198754,937.5300953,587.1136415,254.9003675
2/12/2010 12:24,A,0.03,0.87,46,NA,NA,1.0395,1838.266,24.725,NA,21.175,1,2,354,1566.81147,1464.785103,950.3644079,595.7944349,258.8263375
2/14/2010 11:04,A,0.02,0.67,35,NA,NA,1.09675,2157.424,23.2,NA,21.6,1,1,354,1258.393666,1328.804016,987.8847887,650.5585768,293.4144712
2/14/2010 14:04,A,0.039,0.83,42,NA,NA,1.20325,2819.46175,23.2,NA,24.45,1,1,354,1373.641437,1375.296199,1009.560895,663.5371473,298.897737
2/14/2010 17:04,A,0.038,0.87,41,NA,NA,1.34975,3896.254,23.25,NA,26,1,1,354,1547.578586,1449.097681,1041.663209,681.7349961,306.1842424
2/14/2010 20:04,A,0.031,0.82,29,NA,NA,1.5595,5761.643,23,NA,25.975,1,1,354,1845.543574,1579.13061,1095.128791,710.6036337,317.1448778
2/14/2010 23:04,A,0.041,1.01,174,NA,NA,1.87675,9390.7285,22.2,NA,22.325,1,1,354,2311.671935,1786.257663,1178.09085,754.2340325,333.193426
2/15/2010 2:04,A,0.057,1.6,99,NA,NA,2.4485,18145.11825,21.4,NA,20.2,1,1,354,3474.901058,2299.007871,1375.870702,854.9876433,368.8236815
2/15/2010 5:04,A,0.14,2.18,110,NA,NA,2.75675,24332.1485,21.2,NA,16.4,1,1,354,5038.134854,3004.935407,1649.33492,993.8647773,417.6483171
2/15/2010 8:04,A,0.252,2.17,401,NA,NA,2.568,20424.02775,21.3,NA,17.675,1,2,354,6470.869029,3687.223214,1919.970323,1132.264952,466.5621934
2/15/2010 10:39,A,0.073,1.56,151,NA,NA,2.3935,17151.753,21.35,NA,17.025,1,2,354,7112.443739,4024.09894,2059.783737,1204.914757,492.6094112
2/15/2010 11:03,A,0.09,0.95,NA,365,365,2.30975,15717.271,21.5,NA,16.775,1,2,354,7357.406478,4163.425424,2119.619583,1236.37144,504.0043283
2/15/2010 13:39,A,0.157,1.68,305,NA,NA,2.1555,13240.25525,21.95,NA,17.125,1,2,354,7718.65155,4391.665403,2221.749103,1290.795771,523.9526906
2/15/2010 16:39,A,0.072,1.51,224,NA,NA,2.13125,12873.587,22.25,NA,17.475,1,1,354,8135.697354,4686.615382,2359.41219,1365.127288,551.4963795
2/15/2010 17:43,A,0.06,0.82,NA,198,198,2.116,12641.99225,22.175,NA,17.325,1,2,354,8263.982828,4781.405288,2404.46252,1389.58371,560.5967176
2/15/2010 19:39,A,0.05,1.76,256,NA,NA,2.0895,12257.53475,22,NA,16.925,1,1,354,8485.15138,4957.2378,2490.141973,1436.444864,578.1392421
2/15/2010 22:39,A,0.051,1.12,228,NA,NA,2.273,15099.49925,21.9,NA,16.9,1,1,354,8968.123682,5287.030749,2644.550999,1519.87145,609.0368191
2/16/2010 1:39,A,0.061,1.27,NA,NA,NA,2.26275,14925.303,21.9,NA,17.775,1,2,354,9480.194786,5635.05641,2808.08325,1608.294956,641.7869794
2/16/2010 7:39,A,0.025,0.84,NA,NA,NA,2.14375,13057.513,21.7,NA,25.75,1,2,354,10166.08669,6202.176533,3094.268964,1766.334954,701.3103408
2/16/2010 10:39,A,0.053,0.89,NA,NA,NA,2.123,12754.40575,21.8,NA,29.375,1,2,354,10386.45826,6436.001411,3221.575765,1838.153926,728.8117466
2/16/2010 13:39,A,0.031,0.79,53,NA,NA,2.11225,12591.5545,21.975,NA,28.65,1,2,354,10578.42453,6657.273365,3345.627946,1908.727138,756.0100121
2/16/2010 16:39,A,0.032,0.81,77,NA,NA,2.07475,12041.9945,22.1,NA,28.475,1,2,354,10718.24819,6855.36407,3462.371909,1976.034536,782.21314
2/16/2010 16:58,A,0.07,0.94,NA,64.6,64.6,2.07475,12041.9945,22.1,NA,28.475,1,2,354,10718.24819,6855.36407,3462.371909,1976.034536,782.21314
2/16/2010 19:39,A,0.059,0.8,116,NA,NA,1.999,10982.81325,22,NA,27.95,1,2,354,10771.85592,7014.775828,3565.862774,2037.105772,806.4010372
2/19/2010 8:49,A,0.039,0.95,29,NA,NA,1.0445,1864.4475,21.9,NA,30.725,1,2,354,4768.91222,5502.974328,3760.735317,2344.089183,988.6073838
2/19/2010 11:49,A,0.044,0.95,20,NA,NA,1.02825,1779.81275,22.325,NA,31.125,1,2,354,4523.411586,5372.578473,3735.234825,2340.848599,991.3756659
3/10/2010 12:10,R,0.022,0.67,6,13.7,13.7,0.39375,81.802,22.1,NA,28.8,0,0,0,81.4091531,105.6129854,625.3886792,1003.36496,894.1985091
4/14/2010 11:26,R,0.019,0.56,6,8.84,8.84,0.306,30.973,18.15,NA,35.3,0,0,0,29.27776259,35.87501861,53.49599857,197.8724886,635.3342483
5/12/2010 10:20,R,0.009,0.52,5,7.43,7.43,0.19925,6.43325,12.5,NA,33.475,0,0,0,5.352371215,5.605420698,9.406268024,22.32101127,86.67048873
6/3/2010 0:27,A,0.038,0.63,16,NA,NA,0.65675,453.85225,13.6,NA,14,1,1,334,229.07847,161.4886567,131.0382615,105.9685464,68.30567568
6/3/2010 0:36,A,0.024,0.42,13,NA,NA,0.65675,453.85225,13.6,NA,14,1,1,334,229.07847,161.4886567,131.0382615,105.9685464,68.30567568
6/3/2010 0:41,A,0.022,0.39,17,NA,NA,0.65675,453.85225,13.6,NA,14,1,1,334,229.07847,161.4886567,131.0382615,105.9685464,68.30567568
6/3/2010 0:46,A,0.022,0.37,14,NA,NA,0.65675,453.85225,13.6,NA,14,1,1,334,229.07847,161.4886567,131.0382615,105.9685464,68.30567568
6/3/2010 0:52,A,0.022,0.37,14,NA,NA,0.65675,453.85225,13.6,NA,14,1,1,334,229.07847,161.4886567,131.0382615,105.9685464,68.30567568
6/3/2010 0:57,A,0.021,0.36,16,NA,NA,0.65675,453.85225,13.6,NA,14,1,1,334,229.07847,161.4886567,131.0382615,105.9685464,68.30567568
6/3/2010 1:02,A,0.023,0.35,15,NA,NA,0.66625,473.829,13.5,NA,14,1,1,334,236.0460428,165.2102543,132.5400915,106.7659606,68.60322784
6/3/2010 1:07,A,0.02,0.36,0.5,NA,NA,0.66625,473.829,13.5,NA,14,1,1,334,236.0460428,165.2102543,132.5400915,106.7659606,68.60322784
6/3/2010 1:13,A,0.022,0.36,14,NA,NA,0.66625,473.829,13.5,NA,14,1,1,334,236.0460428,165.2102543,132.5400915,106.7659606,68.60322784
6/3/2010 1:18,A,0.021,0.35,15,NA,NA,0.66625,473.829,13.5,NA,14,1,1,334,236.0460428,165.2102543,132.5400915,106.7659606,68.60322784
6/3/2010 1:23,A,0.021,0.35,16,NA,NA,0.66625,473.829,13.5,NA,14,1,1,334,236.0460428,165.2102543,132.5400915,106.7659606,68.60322784
6/7/2010 10:15,R,0.021,0.49,8,11.7,11.7,0.6725,487.2915,11.75,NA,14.6,1,1,334,410.4401501,347.1398205,240.4859163,172.1918065,96.12579965
6/7/2010 17:27,A,0.018,0.39,7,NA,NA,0.64125,422.878,12.2,NA,15,1,2,334,418.3293307,355.7593716,246.9659741,176.4706959,98.07815799
6/7/2010 18:18,A,0.013,0.42,12,NA,NA,0.63625,412.455,12.2,NA,15.1,1,2,334,418.1620999,356.4349113,247.6911223,176.985247,98.32360637
7/15/2010 10:20,R,0.007,0.27,4,9.86,9.86,0.36275,60.00025,10.525,NA,21.475,0,0,0,52.95993238,51.981195,63.69109409,91.38113385,115.9578879
8/9/2010 12:52,A,0.021,0.64,30,NA,NA,0.51575,211.2725,10.375,NA,29.65,0,0,0,263.6678863,246.9131701,181.4696753,144.6378467,136.7738204
8/9/2010 13:00,A,0.012,0.37,NA,NA,25.2,0.5145,209.609,10.85,NA,29.6,0,0,0,262.1289347,246.4686835,181.5929072,144.7752335,136.7902942
8/11/2010 11:32,A,0.006,0.23,12,NA,NA,0.5045,196.779,10.625,NA,28.3,0,0,0,213.7615436,225.2419254,184.3037194,149.5515086,137.2517102
8/11/2010 11:51,A,0.007,0.22,NA,NA,8.23,0.5045,196.779,10.625,NA,28.3,0,0,0,213.7615436,225.2419254,184.3037194,149.5515086,137.2517102
8/11/2010 14:32,A,0.007,0.31,12,NA,NA,0.504,196.1045,11.6,NA,28.3,0,0,0,212.408593,224.2611107,184.4760752,149.8562806,137.310812
8/14/2010 11:47,A,0.012,0.27,17,NA,NA,0.802,816.99525,10.65,NA,28.6,0,0,0,547.6830647,394.8426995,264.9242866,195.9530635,153.2756282
8/14/2010 11:56,A,0.011,0.32,NA,NA,18.6,0.802,816.99525,10.65,NA,28.6,0,0,0,547.6830647,394.8426995,264.9242866,195.9530635,153.2756282
8/14/2010 13:36,A,0.014,0.43,NA,NA,29,0.80225,817.0005,11.25,NA,29.2,0,0,0,562.8717145,404.8740384,269.762756,198.6487979,154.2688532
8/14/2010 14:47,A,0.007,0.27,10,NA,NA,0.79975,809.47975,11.45,NA,29.55,0,0,0,569.8921669,409.6949964,272.1273862,199.9731898,154.7583925
8/15/2010 14:32,A,0.008,0.26,12,NA,NA,0.77725,744.1495,11.1,NA,31.4,0,0,0,673.5444761,501.5919322,322.6534085,229.305289,166.0260394
8/18/2010 9:40,D,0.0145,0.425,13.5,NA,19.7,0.7795,751.2805,9.375,NA,42.25,0,0,0,897.7438969,747.2704248,481.7911367,326.6053298,205.6590696
8/19/2010 9:52,A,0.0025,0.42,13,NA,NA,0.726,611.94775,10.775,NA,47.3,0,0,0,780.1120085,727.1470427,500.4961911,344.1572748,214.7915081
8/19/2010 10:01,A,0.0025,0.44,NA,NA,10.7,0.7255,609.2035,11.15,NA,47.375,0,0,0,775.2465749,725.7417218,500.972733,344.7392543,215.1275215
8/19/2010 11:26,A,0.0025,0.4,NA,NA,12.1,0.72375,605.5565,11.5,NA,47.475,0,0,0,770.4158276,724.3096909,501.4312105,345.3121333,215.4611052
9/15/2010 10:15,R,0.009,0.51,8,NA,9.76,0.6125,368.131,14.975,NA,52.8,0,0,0,435.9862935,479.2329645,456.5070601,424.813241,316.8034497
9/15/2010 10:30,B,0.0025,0.005,0.5,NA,NA,0.6125,368.131,14.975,NA,52.8,0,0,0,435.9862935,479.2329645,456.5070601,424.813241,316.8034497
10/13/2010 11:20,R,0.008,0.42,7,9,9,0.445,127.62225,20.7,NA,38.7,0,0,0,155.9968849,177.3313385,198.2202589,250.1819507,317.7018992
11/2/2010 21:00,A,0.009,0.5,14,NA,NA,0.901,1255.412,20.675,NA,33.35,1,1,1282,109.7773449,82.87876143,90.91344886,137.2815729,261.1909716
11/2/2010 22:00,A,0.0025,0.68,NA,9.34,9.34,1.2045,2835.227,20.5,NA,33.425,1,1,1282,187.3656092,115.6735412,102.9364167,143.1210081,263.1111474
11/2/2010 23:20,A,0.0025,0.54,NA,13.9,13.9,1.22375,2961.26475,20.225,NA,33.075,1,1,1282,266.3331364,149.5793295,115.458901,149.2209106,265.1241089
11/3/2010 0:00,A,0.007,0.41,9,NA,NA,1.20625,2842.69175,19.85,NA,32.9,1,2,1282,339.677068,181.6683027,127.4070545,155.0510622,267.0486182
11/3/2010 3:00,A,0.007,0.4,0.5,NA,NA,1.138,2400.64975,18.65,NA,32.425,1,2,1282,522.815138,265.2480363,159.0910794,170.5628224,272.1676829
11/3/2010 6:00,A,0.02,0.41,2,NA,NA,1.07775,2045.70175,17.875,NA,31.9,1,2,1282,657.2757249,331.6115437,185.0732908,183.3561338,276.384497
11/3/2010 9:00,A,0.009,0.4,2,NA,NA,1.114,2256.5555,17.8,NA,31.025,1,1,1282,781.9189532,396.1200607,210.8830369,196.1485063,280.6219112
11/3/2010 12:00,A,0.011,0.4,1,NA,NA,1.095,2145.22925,17.75,NA,26.8,1,2,1282,900.5447047,460.2568281,237.0723558,209.2157523,284.9739126
11/3/2010 15:00,A,0.012,0.42,2,NA,NA,1.0495,1892.612,17.5,NA,23.2,1,2,1282,989.477218,513.6887402,259.7936153,220.6509466,288.7843771
11/3/2010 18:00,A,0.008,0.41,2,NA,NA,1.0115,1694.4425,17.45,NA,21.475,1,2,1282,1053.297241,557.6803121,279.4181859,230.6249656,292.1017272
11/3/2010 21:00,A,0.0025,0.43,10,NA,NA,0.97775,1528.8625,17.225,NA,20.8,1,2,1282,1096.946426,593.7834108,296.4382962,239.3673503,294.9645133
11/4/2010 0:00,A,0.0025,0.41,3,NA,NA,0.9555,1420.575,16.975,NA,20.4,1,2,1282,1126.258356,624.0432079,311.5418591,247.2090903,297.4769586
11/4/2010 3:00,A,0.0025,0.44,0.5,NA,NA,0.94175,1359.9015,16.75,NA,20.05,1,2,1282,1147.633584,650.8878534,325.5778482,254.5681129,299.8217691
